,country_code,longitude,latitude,average_cost_for_two,has_table_booking,has_online_delivery,is_delivering_now,switch_to_order_menu,price_range,aggregate_rating,rating_text,votes,cuisine_rate
873,1,0.0,0.0,400,0,0,0,0,1,0.0,0,3,1
874,1,77.30008769999999,28.4262842,300,0,0,0,0,1,0.0,0,0,1
875,1,77.2905651,28.494663800000005,300,0,0,0,0,1,2.9,2,4,147
876,1,77.29052759999999,28.4946804,350,0,0,0,0,1,3.0,2,7,147
877,1,77.2918292,28.4922473,300,0,0,0,0,1,2.9,2,11,146
878,1,77.2918292,28.4990636,200,0,0,0,0,1,0.0,0,1,1
879,1,0.0,0.0,300,0,0,0,0,1,0.0,0,0,0
880,1,77.29243100000001,28.4923251,400,0,0,0,0,1,0.0,0,0,0
881,1,77.3074479,28.469863099999998,600,0,1,0,0,2,2.8,2,49,1
882,1,77.3074479,28.4695043,500,0,0,0,0,2,3.4,2,58,0
883,1,77.3074479,28.4701322,700,0,0,0,0,2,3.4,2,233,147
884,1,77.3072684,28.4700256,1100,0,1,0,0,3,3.8,3,508,0
885,1,77.3074031,28.469365500000002,600,0,1,0,0,2,3.6,3,98,145
886,1,77.3074031,28.469365500000002,900,0,1,0,0,2,3.6,3,59,140
887,1,77.3074479,28.469594,300,0,0,0,0,1,0.0,0,0,0
888,1,77.3074031,28.469365500000002,200,0,0,0,0,1,0.0,0,1,0
889,1,77.30749279999999,28.470001899999996,500,0,0,0,0,2,0.0,0,2,145
890,1,77.30706006,28.46980656,500,0,1,0,0,2,2.1,1,57,145
891,1,77.3073785,28.469862899999995,1600,0,0,0,0,3,4.0,4,299,0
892,1,77.3074031,28.469365500000002,1300,0,1,0,0,3,4.1,4,239,1
893,1,77.3130127,28.3980691,400,0,0,0,0,1,3.2,2,16,139
894,1,77.3130127,28.3979794,200,0,1,0,0,1,2.7,2,16,1
895,1,77.3128332,28.397423999999997,800,0,1,0,0,2,3.4,2,48,0
896,1,77.3131025,28.397808299999998,1000,1,0,0,0,3,2.4,1,25,0
897,1,77.29431899999999,28.4937692,200,0,0,0,0,1,0.0,0,3,1
898,1,77.31391020000001,28.3868454,250,0,0,0,0,1,2.8,2,12,0
899,1,77.3140449,28.3869029,200,0,0,0,0,1,0.0,0,2,1
900,1,77.30569770000001,28.471985399999998,1200,1,0,0,0,3,0.0,0,0,0
901,1,77.3066401,28.4722089,1500,0,0,0,0,3,0.0,0,0,0
902,1,77.30625069999999,28.4723428,1500,1,0,0,0,3,0.0,0,0,1
903,1,77.3153578,28.453462899999995,100,0,0,0,0,1,0.0,0,2,0
904,1,77.316429,28.446715,1500,1,0,0,0,3,0.0,0,3,1
905,1,77.2900667,28.3954463,300,0,0,0,0,1,0.0,0,0,0
906,1,77.2874809,28.3939512,500,0,0,0,0,2,0.0,0,0,0
907,1,77.28755240000001,28.394017100000003,500,0,0,0,0,2,0.0,0,0,0
908,1,77.29227809999999,28.3982684,400,0,0,0,0,1,0.0,0,0,0
909,1,77.2969459,28.4292178,1000,0,0,0,0,3,3.0,2,15,1
910,1,77.31444870000001,28.383665,500,0,0,0,0,2,3.2,2,19,1
911,1,77.3144877,28.3837046,500,0,0,0,0,2,2.8,2,8,0
912,1,77.3145373,28.3836738,300,0,0,0,0,1,0.0,0,0,145
913,1,77.3291609,28.375486300000002,450,0,0,0,0,1,2.8,2,20,1
914,1,77.3266079,28.3689797,500,0,0,0,0,2,3.1,2,11,146
915,1,77.3270132,28.369229100000002,150,0,0,0,0,1,3.0,2,11,1
916,1,77.329628,28.3702087,450,0,1,0,0,1,3.1,2,7,1
917,1,77.32889780000001,28.377754100000004,700,1,0,0,0,2,2.9,2,13,0
918,1,77.3270132,28.369229100000002,400,0,0,0,0,1,0.0,0,0,1
919,1,0.0,0.0,700,0,0,0,0,2,0.0,0,3,1
920,1,77.32950179999999,28.373013800000003,500,0,0,0,0,2,0.0,0,0,0
921,1,77.31902600000001,28.3725172,800,1,1,0,0,2,3.3,2,25,1
922,1,77.3185858,28.371834999999997,300,0,0,0,0,1,3.0,2,22,1
923,1,77.3184832,28.3719511,450,0,0,0,0,1,2.6,2,26,0
924,1,77.32157,28.3692881,700,0,1,0,0,2,2.9,2,16,1
925,1,77.31429167,28.38339444,200,0,0,0,0,1,2.9,2,7,1
926,1,77.3244365,28.384502,1500,1,1,0,0,3,3.1,2,28,0
927,1,77.31444559999998,28.3811924,550,0,0,0,0,2,0.0,0,0,0
928,1,0.0,0.0,400,0,0,0,0,1,0.0,0,0,0
929,1,77.32425,28.38471389,100,0,0,0,0,1,0.0,0,0,0
930,1,77.3229299,28.395009,600,0,1,0,0,2,3.2,2,31,0
931,1,77.32225679999999,28.394900800000002,400,0,0,0,0,1,3.4,2,70,147
932,1,77.3236112,28.3952671,450,0,0,0,0,1,3.3,2,67,1
933,1,77.3217184,28.395029600000004,600,0,0,0,0,2,2.7,2,35,1
934,1,77.3241683,28.395099199999997,500,0,1,0,0,2,3.4,2,22,147
935,1,77.3235114,28.395127399999996,200,0,0,0,0,1,3.3,2,17,1
936,1,77.3239437,28.395290600000003,600,0,1,0,0,2,2.6,2,39,147
937,1,77.3217312,28.394693699999998,500,0,0,0,0,2,3.3,2,35,1
938,1,0.0,0.0,500,0,0,0,0,2,3.4,2,35,1
939,1,77.3224363,28.395186900000002,400,0,0,0,0,1,2.7,2,32,146
940,1,77.292179,28.452631,950,0,0,0,0,2,2.6,2,14,145
941,1,77.32324399999999,28.395083399999997,600,0,0,0,0,2,2.7,2,17,147
942,1,77.3234608,28.3950913,300,0,0,0,0,1,3.4,2,35,1
943,1,77.32364790000001,28.3950766,1000,0,0,0,0,3,4.5,5,799,1
944,1,77.3234235,28.3952798,400,0,1,0,0,1,3.6,3,62,145
945,1,77.32207729999999,28.394973600000004,300,0,1,0,0,1,3.5,3,24,1
946,1,77.3235233,28.395196000000002,900,1,0,0,0,2,3.8,3,134,143
947,1,77.317231,28.393261,400,0,0,0,0,1,3.5,3,26,0
948,1,77.3240517,28.395338899999995,400,0,0,0,0,1,3.6,3,93,1
949,1,77.3244107,28.395103499999998,650,0,0,0,0,2,3.7,3,280,147
950,1,77.32164279999999,28.3951385,400,0,0,0,0,1,3.6,3,70,0
951,1,77.3244107,28.395193199999998,350,0,0,0,0,1,3.5,3,31,1
952,1,77.32343964,28.39483205,250,0,0,0,0,1,3.6,3,25,1
953,1,77.32328642,28.39527358,150,0,0,0,0,1,3.5,3,18,130
954,1,77.32180809999998,28.3947688,400,0,0,0,0,1,3.6,3,27,0
955,1,77.3244107,28.395283000000003,750,0,1,0,0,2,3.8,3,27,0
956,1,77.29659833,28.43002333,400,0,0,0,0,1,3.5,3,39,0
957,1,77.3231543,28.3952545,400,0,0,0,0,1,3.6,3,126,1
958,1,77.3244651,28.3950376,150,0,0,0,0,1,3.8,3,75,145
959,1,77.32194270000001,28.394826399999996,500,0,0,0,0,2,3.5,3,143,1
960,1,77.32380275,28.39572041,650,0,1,0,0,2,4.1,4,153,143
961,1,77.32032729999999,28.410469300000003,400,0,0,0,0,1,2.9,2,43,1
962,1,77.3201927,28.4107707,300,0,1,0,0,1,2.9,2,4,129
963,1,77.31920629999999,28.410696299999998,400,0,0,0,0,1,2.5,2,25,0
964,1,77.3185323,28.4106593,400,0,0,0,0,1,3.1,2,26,0
965,1,77.31907650000001,28.410819800000002,500,0,0,0,0,2,3.0,2,4,1
966,1,77.318667,28.4106772,250,0,0,0,0,1,3.4,2,22,0
967,1,77.3199015,28.4095652,800,1,0,0,0,2,3.3,2,14,0
968,1,0.0,0.0,300,0,0,0,0,1,3.1,2,8,1
969,1,77.3185772,28.4108878,400,0,0,0,0,1,3.1,2,8,0
970,1,77.3190262,28.4105451,400,0,0,0,0,1,0.0,0,0,0
971,1,77.3187017,28.410664899999997,300,0,0,0,0,1,0.0,0,0,0
972,1,77.3200132,28.411830699999996,300,0,0,0,0,1,0.0,0,0,0
973,1,77.3202824,28.412035499999998,300,0,0,0,0,1,0.0,0,0,1
974,1,77.32032729999999,28.410469300000003,250,0,0,0,0,1,0.0,0,2,1
975,1,77.3196991,28.4104999,250,0,0,0,0,1,0.0,0,0,1
976,1,77.3185772,28.410708399999997,400,0,0,0,0,1,0.0,0,0,1
977,1,77.3189708,28.412025399999997,500,0,0,0,0,2,0.0,0,0,0
978,1,77.32660229999999,28.410102399999996,400,0,0,0,0,1,2.8,2,20,1
979,1,77.329167,28.410179499999998,700,0,0,0,0,2,2.7,2,39,1
980,1,77.32889780000001,28.410602899999997,600,0,1,0,0,2,2.7,2,56,1
981,1,77.32757640000001,28.410372499999998,500,0,0,0,0,2,2.7,2,43,0
982,1,77.32674399999999,28.409951500000002,300,0,0,0,0,1,2.8,2,9,0
983,1,77.3278324,28.4101647,400,0,0,0,0,1,2.7,2,20,1
984,1,77.3279106,28.410330600000005,100,0,0,0,0,1,3.2,2,41,0
985,1,77.3279106,28.410599800000004,500,0,0,0,0,2,3.4,2,18,1
986,1,77.32609671,28.4101156,700,0,1,0,0,2,3.3,2,76,0
987,1,77.326227,28.409801,700,1,1,0,0,2,0.0,0,1,0
988,1,77.31382049999999,28.417529,200,0,0,0,0,1,3.0,2,6,0
989,1,77.31444870000001,28.417588199999997,700,0,1,0,0,2,3.3,2,219,1
990,1,77.2969594,28.4304159,200,0,0,0,0,1,2.8,2,11,137
991,1,77.29676640000001,28.431713199999997,100,0,0,0,0,1,3.1,2,12,0
992,1,77.2964432,28.4301217,350,0,0,0,0,1,2.8,2,13,138
993,1,0.0,0.0,200,0,0,0,0,1,3.0,2,7,0
994,1,77.29633790000001,28.4298355,200,0,0,0,0,1,0.0,0,1,1
995,1,0.0,0.0,250,0,0,0,0,1,0.0,0,0,147
996,1,77.29693540000001,28.4300562,400,0,0,0,0,1,0.0,0,1,139
997,1,77.291919,28.4221037,300,0,0,0,0,1,0.0,0,3,0
998,1,0.0,0.0,400,0,0,0,0,1,0.0,0,0,1
999,1,77.2964494,28.429699900000003,500,0,0,0,0,2,0.0,0,1,1
1000,1,77.2965369,28.4298396,300,0,0,0,0,1,0.0,0,3,1
1001,1,77.29662259999999,28.4301909,100,0,0,0,0,1,0.0,0,2,145
1002,1,0.0,0.0,700,1,0,0,0,2,0.0,0,0,147
1003,1,77.3002223,28.426341700000002,300,0,0,0,0,1,0.0,0,0,0
1004,1,77.31297973,28.43892133,650,0,1,0,0,2,2.6,2,15,143
1005,1,77.315069,28.435334100000002,200,0,0,0,0,1,2.9,2,5,0
1006,1,77.31506879999999,28.4353375,200,0,0,0,0,1,0.0,0,0,0
1007,1,0.0,0.0,400,0,0,0,0,1,0.0,0,0,1
1008,1,77.32112559999999,28.4334516,100,0,0,0,0,1,3.1,2,9,1
1009,1,77.3212535,28.433424900000002,600,0,0,0,0,2,0.0,0,3,0
1010,1,0.0,0.0,300,0,0,0,0,1,0.0,0,2,0
1011,1,77.309147,28.446933,700,0,1,0,0,2,3.1,2,7,147
1012,1,77.317127,28.4465451,350,0,0,0,0,1,3.1,2,9,1
1013,1,77.315795,28.445261600000006,350,0,0,0,0,1,2.9,2,4,1
1014,1,77.31723889,28.44589444,500,0,0,0,0,2,0.0,0,1,0
1015,1,0.0,0.0,300,0,0,0,0,1,0.0,0,0,0
1016,1,0.0,0.0,300,0,0,0,0,1,0.0,0,0,1
1017,1,77.3170515,28.446636100000003,200,0,0,0,0,1,0.0,0,2,0
1018,1,77.3159508,28.4549967,300,0,0,0,0,1,0.0,0,1,0
1019,1,0.0,0.0,350,0,0,0,0,1,0.0,0,1,0
1020,1,77.3149118,28.471864399999998,400,0,1,0,0,1,2.7,2,28,147
1021,1,77.31071949999999,28.471413000000002,800,0,0,0,0,2,2.7,2,29,1
1022,1,77.31081379999999,28.471302,150,0,0,0,0,1,0.0,0,0,145
1023,1,77.31081379999999,28.471302,400,0,0,0,0,1,0.0,0,1,1
1024,1,77.3060306,28.474912699999997,500,0,0,0,0,2,0.0,0,0,1
1025,1,77.31056159999999,28.4711559,100,0,0,0,0,1,0.0,0,0,1
1026,1,77.30693936,28.48429689,500,0,0,0,0,2,3.0,2,6,0
1027,1,77.30628109999999,28.4807864,500,1,0,0,0,2,3.3,2,12,0
1028,1,77.3116575,28.480381,150,0,0,0,0,1,3.1,2,19,1
1029,1,77.31040990000001,28.4805482,100,0,0,0,0,1,3.1,2,14,1
1030,1,77.30677778,28.48426667,600,0,0,0,0,2,2.8,2,11,0
1031,1,77.31049959999999,28.480466999999997,1000,1,0,0,0,3,2.7,2,70,1
1032,1,77.3107689,28.4805821,400,0,0,0,0,1,3.1,2,18,145
1033,1,77.3113972,28.4805517,300,0,0,0,0,1,2.9,2,14,1
1034,1,77.31155059999999,28.480418800000002,500,0,0,0,0,2,2.7,2,48,1
1035,1,77.31095429999999,28.480763399999997,350,0,0,0,0,1,3.6,3,52,1
1036,1,77.3066403,28.48420819,100,0,0,0,0,1,0.0,0,1,1
1037,1,77.311746,28.4805778,200,0,0,0,0,1,0.0,0,0,127
1038,1,77.3114869,28.4808293,300,0,0,0,0,1,0.0,0,0,0
1039,1,77.31060459999999,28.480399100000003,400,0,0,0,0,1,0.0,0,2,0
1040,1,77.31133630000001,28.480693900000002,300,0,0,0,0,1,0.0,0,0,1
1041,1,77.31040990000001,28.480637899999994,350,0,0,0,0,1,0.0,0,0,1
1042,1,77.31032009999998,28.4808985,200,0,0,0,0,1,0.0,0,1,1
1043,1,77.3092797,28.4773757,100,0,0,0,0,1,0.0,0,0,0
1044,1,77.3060567,28.474531,400,0,0,0,0,1,0.0,0,0,1
1045,1,77.3056065,28.4807304,500,0,0,0,0,2,0.0,0,0,0
1046,1,77.28759091,28.46626355,500,0,0,0,0,2,3.0,2,4,0
1047,1,77.28919957,28.46191014,550,0,0,0,0,2,0.0,0,3,1
1048,1,0.0,0.0,400,0,0,0,0,1,0.0,0,0,147
1049,1,0.0,0.0,600,0,0,0,0,2,0.0,0,0,0
1050,1,77.30027778,28.46118611,300,0,0,0,0,1,0.0,0,1,1
1051,1,0.0,0.0,300,0,0,0,0,1,0.0,0,0,0
1052,1,77.3001795,28.4609554,700,0,0,0,0,2,2.9,2,10,145
1053,1,77.2886873,28.460556,350,0,0,0,0,1,3.1,2,5,1
1054,1,77.2978395,28.4622059,500,0,0,0,0,2,2.9,2,4,1
1055,1,77.30083365,28.46227858,550,0,0,0,0,2,2.9,2,4,0
1056,1,77.2847783,28.461170000000003,100,0,0,0,0,1,0.0,0,0,146
1057,1,0.0,0.0,400,0,0,0,0,1,0.0,0,0,1
1058,1,77.2988233,28.4621065,100,0,0,0,0,1,0.0,0,1,1
1059,1,77.29056667,28.46681111,350,0,0,0,0,1,0.0,0,3,1
1060,1,77.2845595,28.460145299999997,100,0,0,0,0,1,0.0,0,2,1
1061,1,77.2999207,28.461425800000004,200,0,0,0,0,1,0.0,0,0,1
1062,1,77.29738433,28.46210674,600,0,0,0,0,2,0.0,0,0,1
1063,1,77.2983871,28.4376977,700,0,0,0,0,2,3.2,2,47,0
1064,1,77.2983353,28.4375489,700,0,1,0,0,2,2.5,2,79,1
1065,1,77.2984265,28.437090299999998,200,0,0,0,0,1,3.5,3,29,1
1066,1,77.2990075,28.4375707,250,0,0,0,0,1,0.0,0,1,1
1067,1,77.2670505,28.395975800000002,150,0,0,0,0,1,0.0,0,0,147
1068,1,77.3239171,28.363238,500,0,1,0,0,2,2.7,2,17,0
1069,1,77.32414150000001,28.363214199999998,200,0,0,0,0,1,3.0,2,9,1
1070,1,77.3259973,28.3638989,250,0,0,0,0,1,3.0,2,7,0
1071,1,77.3282696,28.3691677,100,0,0,0,0,1,2.9,2,5,0
1072,1,77.32705828,28.36942587,300,0,0,0,0,1,3.0,2,8,146
1073,1,77.3264093,28.363303600000002,150,0,0,0,0,1,3.1,2,15,0
1074,1,77.3260374,28.363348699999996,450,0,0,0,0,1,2.9,2,16,1
1075,1,77.32853879999999,28.3686544,500,0,0,0,0,2,3.0,2,4,1
1076,1,77.3262953,28.3630576,400,0,0,0,0,1,0.0,0,1,1
1077,1,77.3396661,28.408743800000003,450,0,1,0,0,1,3.0,2,10,1
1078,1,77.33637929,28.40775168,600,0,0,0,0,2,2.9,2,9,0
1079,1,77.3364513,28.4086778,650,0,0,0,0,2,3.2,2,24,1
1080,1,77.33975579999999,28.4085728,550,0,1,0,0,2,3.4,2,19,1
1081,1,77.34231301,28.41226833,500,0,0,0,0,2,2.9,2,8,1
1082,1,77.3409272,28.408105600000003,450,0,0,0,0,1,3.0,2,8,147
1083,1,77.336292,28.410219399999995,500,0,1,0,0,2,3.2,2,39,0
1084,1,77.3372048,28.409825599999998,300,0,0,0,0,1,3.1,2,10,1
1085,1,77.33666,28.408057399999997,500,0,0,0,0,2,3.3,2,17,1
1086,1,77.34098259999999,28.4080719,500,0,1,0,0,2,3.4,2,37,1
1087,1,77.3423218,28.4067402,600,0,1,0,0,2,3.5,3,33,0
1088,1,77.33156190000001,28.376537100000004,200,0,0,0,0,1,3.1,2,9,0
1089,1,0.0,0.0,800,0,0,0,0,2,0.0,0,3,1
1090,1,77.33281170000001,28.3764571,300,0,0,0,0,1,0.0,0,2,1
1091,1,77.3299747,28.3763294,450,0,0,0,0,1,0.0,0,1,1
1092,1,0.0,0.0,300,0,0,0,0,1,0.0,0,0,1
1093,1,77.3167822,28.3865773,150,0,0,0,0,1,0.0,0,0,1
1094,1,77.2899232,28.499717699999998,100,0,0,0,0,1,2.9,2,4,146
1095,1,77.29385857,28.49820594,550,0,0,0,0,2,3.0,2,14,1
1096,1,77.2937593,28.4982147,500,0,0,0,0,2,2.8,2,13,1
1097,1,77.2903929,28.500093699999997,400,0,0,0,0,1,2.8,2,5,1
1098,1,77.2903,28.50064,550,0,1,0,0,2,2.6,2,12,0
1099,1,77.28699759999999,28.472773800000002,550,0,0,0,0,2,3.0,2,8,147
1100,1,77.2896526,28.49916279,300,0,0,0,0,1,3.1,2,7,0
1101,1,77.2930411,28.499223100000002,600,0,0,0,0,2,3.1,2,18,1
1102,1,77.2902208,28.5002348,350,0,0,0,0,1,3.0,2,22,0
1103,1,0.0,0.0,400,0,0,0,0,1,3.0,2,4,1
1104,1,77.2940734,28.4938048,100,0,0,0,0,1,0.0,0,0,0
1105,1,77.2921516,28.498969800000005,300,0,0,0,0,1,0.0,0,0,146
1106,1,77.2918806,28.4990357,500,0,0,0,0,2,0.0,0,0,1
1107,1,77.2846781,28.4609284,300,0,0,0,0,1,0.0,0,0,1
1108,1,77.2847168,28.4609545,500,0,0,0,0,2,0.0,0,3,120
1109,1,77.2997286,28.462227000000002,500,0,0,0,0,2,0.0,0,3,1
1110,1,77.29654722,28.49710833,100,0,0,0,0,1,0.0,0,0,0
1111,1,77.2899124,28.499713800000002,200,0,0,0,0,1,0.0,0,2,1
1112,1,77.290565,28.489496000000003,600,0,0,0,0,2,0.0,0,1,147
1113,1,77.283011,28.489796000000002,700,0,0,0,0,2,3.0,2,10,0
1114,1,77.283011,28.489796000000002,1400,1,0,0,0,3,3.1,2,18,0
1115,1,77.30607320000001,28.472912400000002,1900,1,0,0,0,3,3.3,2,56,147
1116,1,77.37444167,28.63601389,150,0,0,0,0,1,2.8,2,14,0
1117,1,77.37419167,28.63602222,150,0,0,0,0,1,3.0,2,6,1
1118,1,77.369326,28.635083,300,0,1,0,0,1,3.6,3,161,1
1119,1,77.378751,28.637449,500,0,1,0,0,2,3.9,3,52,145
1120,1,77.31548297,28.63823809,350,0,0,0,0,1,0.0,0,1,1
1121,1,77.31069862,28.6411332,250,0,0,0,0,1,0.0,0,0,0
1122,1,77.36989718,28.63423199,2500,1,0,0,0,4,2.5,2,184,1
1123,1,77.37024722,28.63404167,650,0,1,0,0,2,3.4,2,33,1
1124,1,77.3704,28.63392778,300,0,1,0,0,1,3.3,2,27,1
1125,1,77.36986466,28.63388299,500,0,1,0,0,2,3.4,2,327,1
1126,1,77.37020833,28.63404722,450,0,0,0,0,1,3.2,2,63,0
1127,1,77.36986466,28.63388299,600,0,0,0,0,2,2.9,2,16,0
1128,1,77.36972552,28.63412753,1500,1,0,0,0,3,2.6,2,92,0
1129,1,77.370576,28.634123,600,0,0,0,0,2,3.3,2,60,1
1130,1,77.36981537,28.63407809,700,0,0,0,0,2,3.2,2,17,0
1131,1,77.36972786,28.63378764,500,0,0,0,0,2,3.0,2,6,1
1132,1,77.36959241,28.63383826,600,0,0,0,0,2,2.7,2,14,0
1133,1,77.36971814,28.63421758,700,0,1,0,0,2,2.6,2,181,0
1134,1,77.37036925,28.63401924,500,0,1,0,0,2,3.3,2,150,1
1135,1,77.36987706,28.63431586,100,0,0,0,0,1,3.1,2,7,1
1136,1,77.37019444,28.634175,600,0,1,0,0,2,3.6,3,252,1
1137,1,77.37023715,28.633938899999997,600,0,0,0,0,2,3.6,3,187,147
1138,1,77.37016473,28.63397039,1000,1,1,0,0,3,1.8,1,322,1
1139,1,77.3252184,28.6698582,400,0,0,0,0,1,3.3,2,114,1
1140,1,77.3231543,28.6644658,550,0,1,0,0,2,3.2,2,80,1
1141,1,73.75574991,15.57668259,800,0,0,0,0,3,4.5,5,280,143
1142,1,73.74360556,15.58565833,1100,0,0,0,0,4,4.8,5,415,0
1143,1,73.76688333,15.57482778,2000,0,0,0,0,4,4.4,4,646,0
1144,1,73.74229444,15.5696,1500,0,0,0,0,4,3.5,3,1681,147
1145,1,0.0,0.0,800,0,0,0,0,3,4.6,5,302,126
1146,1,73.74909167,15.56155,1100,0,0,0,0,4,3.8,3,911,147
1147,1,73.74947806,15.56129549,1400,0,0,0,0,4,4.3,4,2191,147
1148,1,73.76363333,15.55656111,1000,0,0,0,0,4,4.2,4,856,147
1149,1,73.91433611,15.30389722,1600,0,0,0,0,4,4.4,4,1115,147
1150,1,73.76043056,15.54659444,800,0,0,0,0,3,3.7,3,1221,143
1151,1,73.75573611,15.54441944,1300,0,0,0,0,4,4.3,4,918,1
1152,1,73.76817222,15.51683333,700,0,0,0,0,3,3.8,3,601,147
1153,1,73.7666682,15.5062047,800,0,0,0,0,3,4.2,4,414,146
1154,1,73.95088889,15.15794444,1100,0,0,0,0,4,4.6,5,555,147
1155,1,73.78345949999999,15.51315,1500,0,0,0,0,4,3.7,3,516,0
1156,1,73.82691111,15.49860278,600,0,0,0,0,3,4.5,5,840,147
1157,1,73.82536400000001,15.496162,1500,0,0,0,0,4,4.7,5,681,141
1158,1,73.827423,15.49395,800,0,0,0,0,3,4.3,4,265,1
1159,1,0.0,0.0,1100,0,0,0,0,4,4.4,4,323,1
1160,1,0.0,0.0,2000,0,0,0,0,4,4.2,4,367,0
1161,1,77.0393103,28.4248315,350,0,0,0,0,1,3.4,2,16,140
1162,1,77.0392204,28.4249125,800,1,1,0,0,2,2.7,2,80,0
1163,1,77.09711779999999,28.503076899999996,2000,1,1,0,0,4,4.3,4,1887,1
1164,1,77.0971853,28.5026128,1400,1,1,0,0,3,4.0,4,802,138
1165,1,77.04200909999999,28.511416200000003,250,0,0,0,0,1,3.0,2,4,0
1166,1,77.0419641,28.511456699999997,200,0,0,0,0,1,3.0,2,5,0
1167,1,77.04200909999999,28.5115059,200,0,0,0,0,1,3.0,2,10,1
1168,1,77.0418253,28.5114067,100,0,0,0,0,1,0.0,0,2,1
1169,1,77.08785083,28.44070881,1200,0,1,0,0,3,3.0,2,57,146
1170,1,77.0855313,28.442393300000003,500,0,1,0,0,2,3.1,2,4,139
1171,1,77.0757671,28.4418793,350,0,0,0,0,1,2.9,2,4,1
1172,1,77.0787681,28.434727799999997,450,0,0,0,0,1,0.0,0,0,146
1173,1,77.0898569,28.430857500000002,300,0,0,0,0,1,0.0,0,0,0
1174,1,77.0780576,28.432547999999997,300,0,0,0,0,1,0.0,0,2,0
1175,1,77.078405,28.440599,500,0,0,0,0,2,0.0,0,1,0
1176,1,77.0735119,28.4319102,600,0,0,0,0,2,0.0,0,2,1
1177,1,77.07389470000001,28.436273999999997,500,0,1,0,0,2,0.0,0,1,121
1178,1,77.0787448,28.4346864,100,0,0,0,0,1,0.0,0,0,1
1179,1,0.0,0.0,500,0,0,0,0,2,0.0,0,1,1
1180,1,77.081492,28.4406523,200,0,0,0,0,1,0.0,0,0,0
1181,1,77.0762723,28.4353217,350,0,0,0,0,1,0.0,0,0,1
1182,1,77.07281929999999,28.437092200000002,300,0,0,0,0,1,0.0,0,1,138
1183,1,77.0728605,28.4371161,250,0,0,0,0,1,0.0,0,0,0
1184,1,77.0754948,28.439451899999998,500,0,0,0,0,2,0.0,0,1,0
1185,1,77.08375649999999,28.430634,200,0,0,0,0,1,0.0,0,0,1
1186,1,0.0,0.0,800,0,0,0,0,2,0.0,0,0,147
1187,1,77.07566120000001,28.4419493,350,0,0,0,0,1,0.0,0,3,0
1188,1,77.0347151,28.458087899999995,1500,1,0,0,0,3,2.8,2,13,0
1189,1,77.0349627,28.4582412,2500,1,0,0,0,4,2.9,2,15,1
1190,1,77.0857204,28.4807592,500,0,1,0,0,2,3.9,3,415,0
1191,1,77.1006623,28.443406899999996,600,0,1,0,0,2,3.4,2,36,0
1192,1,77.1010066,28.442867100000004,700,0,0,0,0,2,3.4,2,104,1
1193,1,77.1009167,28.443037800000003,400,0,1,0,0,1,3.4,2,70,1
1194,1,77.1007369,28.443110200000003,900,1,1,0,0,2,3.3,2,218,143
1195,1,77.1010965,28.4426964,500,0,1,0,0,2,3.4,2,225,1
1196,1,77.1009167,28.443037800000003,500,0,1,0,0,2,2.5,2,150,1
1197,1,77.1008268,28.4429395,1600,1,1,0,0,3,3.8,3,184,147
1198,1,77.1009883,28.442717,1400,1,1,0,0,3,3.9,3,146,0
1199,1,77.1005772,28.443403000000004,600,0,1,0,0,2,3.6,3,33,0
1200,1,77.10078709999999,28.4431891,400,0,1,0,0,1,4.3,4,48,0
1201,1,77.0676442,28.461987800000003,1500,1,0,0,0,3,3.8,3,91,147
1202,1,77.03769109999999,28.468335999999997,1000,1,0,0,0,3,3.0,2,7,1
1203,1,77.03778100000001,28.4684343,1800,1,0,0,0,3,3.5,3,37,147
1204,1,77.0918351,28.509224600000003,2200,1,0,0,0,4,3.5,3,32,147
1205,1,77.0684986,28.3349418,1300,1,0,0,0,3,3.4,2,19,147
1206,1,77.08036700000001,28.460925,2700,0,0,0,0,4,3.2,2,6,147
1207,1,77.08036700000001,28.460925,2500,0,0,0,0,4,0.0,0,3,1
1208,1,77.0835375,28.46836827,1700,0,0,0,0,3,3.9,3,231,140
1209,1,77.0832475,28.468374100000005,800,1,1,0,0,2,3.7,3,364,92
1210,1,77.08302259999999,28.4683973,1700,1,0,0,0,3,3.7,3,127,143
1211,1,77.08390966,28.46844136,1000,0,1,0,0,3,3.5,3,351,147
1212,1,77.0834723,28.4681716,1500,1,1,0,0,3,4.0,4,162,146
1213,1,77.08311259999999,28.4682267,1300,1,0,0,0,3,4.2,4,248,147
1214,1,77.0837421,28.4681975,1500,1,1,0,0,3,4.2,4,144,141
1215,1,77.083048,28.468314000000003,1600,1,0,0,0,3,4.1,4,214,147
1216,1,77.0600891,28.4684326,3500,1,0,0,0,4,3.9,3,181,0
1217,1,77.0599093,28.4684152,5000,1,0,0,0,4,3.7,3,131,31
1218,1,77.0928243,28.493722899999998,700,0,1,0,0,2,2.8,2,191,0
1219,1,77.0882416,28.4947571,1000,1,1,0,0,3,3.3,2,793,0
1220,1,77.0887329,28.4946295,1500,1,0,0,0,3,4.6,5,563,131
1221,1,77.0886429,28.4950691,1200,0,0,0,0,3,4.6,5,177,147
1222,1,77.0885987,28.4950762,1800,0,0,0,0,3,4.5,5,407,146
1223,1,77.08897809999999,28.495539100000002,1200,1,1,0,0,3,3.7,3,647,143
1224,1,77.08850799999999,28.494832000000002,600,0,1,0,0,2,3.7,3,503,1
